tx_id,customer_id,channel,country,period,amount_sar,is_fraud
2740,741,web,GCC,before_policy,159.2773359022652,0
2741,567,web,GCC,before_policy,134.53197548684238,0
2742,47,web,SA,after_policy,66.09582020703043,0
2743,751,mobile,SA,after_policy,547.0752481009647,0
2744,339,mobile,SA,before_policy,223.73883729431392,0
2745,461,branch,SA,before_policy,48.81090998902964,0
2746,1,web,SA,before_policy,110.58022625654755,0
2747,249,mobile,SA,after_policy,49.47278793002446,0
2748,629,mobile,SA,after_policy,253.01706985431838,0
2749,265,web,SA,before_policy,146.1673368604863,0
2750,133,web,GCC,before_policy,148.83740114761366,0
2751,73,mobile,SA,after_policy,82.29768197499068,0
2752,740,web,GCC,after_policy,118.9978242838389,0
2753,651,web,SA,before_policy,257.5023562195382,0
2754,36,mobile,SA,before_policy,310.7791422281381,0
2755,741,mobile,SA,before_policy,268.4043961230488,0
2756,657,mobile,SA,after_policy,50.07306280031112,0
2757,288,web,SA,after_policy,130.28427338575747,0
2758,526,mobile,GCC,before_policy,177.20715582135907,0
2759,207,web,GCC,after_policy,88.7352384727569,0
2760,200,mobile,SA,before_policy,46.46451909690159,0
2761,572,mobile,SA,after_policy,60.301598808786274,0
2762,162,web,SA,after_policy,424.04616884598477,0
2763,285,branch,SA,after_policy,64.4556269676235,0
2764,287,mobile,SA,before_policy,153.43737278340743,0
2765,121,mobile,SA,before_policy,133.02878102465868,0
2766,663,mobile,SA,after_policy,133.26675891253527,0
2767,540,mobile,SA,after_policy,118.64038859385242,0
2768,690,mobile,SA,before_policy,257.85461269895825,0
2769,420,mobile,SA,after_policy,152.15945900206336,0
2770,141,mobile,SA,before_policy,95.77883562076315,0
2771,224,web,SA,before_policy,153.84424230173587,0
2772,283,web,SA,after_policy,60.686367538197125,0
2773,754,web,SA,before_policy,207.09160219820586,0
2774,190,mobile,GCC,before_policy,92.14129413905913,0
2775,555,mobile,SA,before_policy,95.9320562078509,0
2776,99,mobile,GCC,after_policy,212.54065250137944,0
2777,765,branch,SA,before_policy,111.59529167613465,0
2778,518,mobile,SA,before_policy,116.08105438621516,0
2779,345,web,SA,before_policy,336.0772904866256,0
2780,277,mobile,SA,before_policy,75.09609698389922,0
2781,284,web,SA,before_policy,210.37033996934136,0
2782,181,mobile,SA,before_policy,288.4918451366857,0
2783,480,mobile,SA,before_policy,335.9048849156535,0
2784,693,web,SA,after_policy,681.0011624952804,0
2785,193,mobile,SA,before_policy,94.67990990440146,0
2786,599,mobile,SA,before_policy,80.83781930234491,0
2787,453,mobile,SA,after_policy,262.97285554257485,0
2788,620,branch,INTL,before_policy,286.62329129849127,0
2789,616,web,SA,before_policy,85.3265573470869,0
2790,32,mobile,SA,after_policy,208.3799599653492,0
2791,17,web,SA,after_policy,999.1898518546055,0
2792,733,web,SA,after_policy,159.6948943438277,0
2793,125,mobile,SA,after_policy,283.283783410047,0
2794,460,mobile,SA,after_policy,447.5177357632066,0
2795,603,mobile,INTL,before_policy,856.3013038809123,0
2796,404,web,GCC,before_policy,176.2652110691722,0
2797,5,mobile,SA,after_policy,356.7814759206616,0
2798,9,web,GCC,before_policy,85.46048613217356,0
2799,536,mobile,SA,after_policy,151.02066188530782,0
2800,719,web,INTL,before_policy,108.57956992555317,0
2801,275,mobile,SA,before_policy,39.65676426878782,0
2802,436,web,INTL,after_policy,48.32148853975122,0
2803,748,mobile,SA,after_policy,200.5418194845554,0
2804,661,mobile,SA,after_policy,203.32023495862714,0
2805,433,mobile,GCC,before_policy,71.58317024964518,0
2806,525,web,SA,before_policy,441.49635033251366,0
2807,770,mobile,SA,after_policy,68.23877024699642,0
2808,638,web,SA,before_policy,177.6984960415834,0
2809,333,mobile,SA,after_policy,110.97804399035724,0
2810,555,mobile,SA,after_policy,159.95037597200334,0
2811,264,mobile,SA,before_policy,278.3761583351119,0
2812,737,mobile,SA,before_policy,252.1790652139424,0
2813,75,mobile,GCC,after_policy,243.5907552641472,0
2814,181,mobile,SA,before_policy,222.76311431131884,0
2815,277,web,GCC,before_policy,60.89060483309065,0
2816,162,branch,SA,after_policy,328.3797594587462,0
2817,477,mobile,SA,before_policy,70.65423525780778,0
2818,571,web,SA,after_policy,137.79624873894764,0
2819,713,web,GCC,before_policy,116.05580523830076,0
2820,402,web,SA,before_policy,189.63218069753938,0
2821,498,mobile,SA,after_policy,105.70998221498644,0
2822,480,branch,GCC,before_policy,132.82634136558818,0
2823,3,mobile,SA,after_policy,460.9122264979915,0
2824,567,web,SA,before_policy,59.93871591210818,0
2825,19,mobile,SA,after_policy,148.15714452666492,0
2826,438,web,SA,after_policy,68.04103540555943,0
2827,800,branch,SA,after_policy,237.946235691589,0
2828,631,branch,SA,before_policy,89.23647167202246,0
2829,406,mobile,GCC,before_policy,152.47116682572525,0
2830,256,web,SA,before_policy,58.71730845071272,0
2831,670,mobile,SA,after_policy,366.52908678095366,0
2832,688,web,SA,after_policy,156.17121568602727,0
2833,295,mobile,SA,after_policy,163.43835082829764,0
2834,87,web,SA,before_policy,265.1625766613785,0
2835,466,mobile,SA,before_policy,61.80683960843766,0
2836,508,mobile,SA,before_policy,96.49434290470842,0
2837,748,mobile,GCC,before_policy,167.17445587398285,0
2838,713,mobile,SA,before_policy,43.233175838908444,0
2839,184,mobile,GCC,before_policy,46.60749291462089,0
2840,203,web,SA,before_policy,83.52252635505924,0
2841,798,web,SA,after_policy,66.77318981393493,0
2842,262,web,SA,before_policy,116.66372569343729,0
2843,367,web,SA,before_policy,213.94147560187574,0
2844,245,mobile,SA,after_policy,250.86532189176108,0
2845,315,mobile,SA,after_policy,526.6769981519637,0
2846,452,mobile,SA,before_policy,146.08123765107922,0
2847,234,mobile,SA,after_policy,165.34780407234658,0
2848,331,mobile,SA,before_policy,145.8507161531326,0
2849,283,web,SA,after_policy,185.71027263478354,0
2850,87,web,SA,after_policy,196.1455892582413,0
2851,630,web,SA,before_policy,283.01005629882985,0
2852,714,mobile,SA,after_policy,282.2366140730082,0
2853,394,web,GCC,before_policy,213.48237807934512,0
2854,164,mobile,GCC,before_policy,427.14390698792795,0
2855,515,web,INTL,before_policy,151.21912468326744,0
2856,428,mobile,SA,before_policy,96.72797046118356,0
2857,441,mobile,SA,before_policy,108.45859242887705,0
2858,476,mobile,SA,before_policy,137.81546871984293,0
2859,575,mobile,SA,before_policy,69.50894457961176,0
2860,33,mobile,SA,before_policy,96.60617931075203,0
2861,80,mobile,SA,before_policy,66.82743234688026,0
2862,77,mobile,SA,before_policy,188.81584654195123,0
2863,124,branch,SA,before_policy,190.12367270593126,0
2864,778,mobile,INTL,before_policy,43.02405944711229,0
2865,585,mobile,SA,after_policy,93.89174782180211,0
2866,532,web,GCC,after_policy,532.5262500005067,0
2867,560,mobile,SA,before_policy,230.63722129750263,0
2868,27,web,SA,before_policy,203.98277461791432,0
2869,171,mobile,GCC,after_policy,93.22563336086947,0
2870,636,mobile,GCC,after_policy,181.47134960476353,0
2871,371,mobile,SA,after_policy,146.91336468094855,0
2872,407,mobile,SA,after_policy,84.9682408341178,0
2873,601,web,SA,after_policy,105.04064394487087,0
2874,61,web,SA,before_policy,106.7108251120722,0
2875,639,mobile,SA,before_policy,52.34878444602444,0
2876,545,branch,SA,after_policy,58.76244227127573,0
2877,323,mobile,SA,after_policy,129.07218891686446,0
2878,400,mobile,SA,after_policy,81.97393542227276,0
2879,60,web,SA,after_policy,120.22407635242735,0
2880,164,web,SA,before_policy,48.232979586272336,0
2881,198,mobile,SA,before_policy,260.06411712856135,0
2882,703,mobile,SA,after_policy,636.7235723700261,0
2883,91,mobile,SA,after_policy,304.6540649587355,0
2884,234,mobile,SA,after_policy,327.4627429477217,0
2885,106,web,SA,after_policy,230.0474860271052,0
2886,228,mobile,SA,after_policy,178.73604146207106,0
2887,9,web,SA,before_policy,157.6797426061766,0
2888,219,mobile,SA,before_policy,78.24393910832667,0
2889,579,mobile,SA,before_policy,240.57671806692358,0
2890,614,mobile,SA,before_policy,230.78716320766247,0
2891,304,mobile,SA,after_policy,107.32839962603653,0
2892,565,mobile,SA,before_policy,214.4770753942464,0
2893,495,branch,SA,after_policy,91.30798930044536,0
2894,723,web,SA,before_policy,95.47087641386253,0
2895,644,web,SA,after_policy,255.3343197611904,0
2896,184,mobile,SA,before_policy,200.61129970671368,0
2897,471,branch,SA,after_policy,126.17110529753258,0
2898,630,web,SA,before_policy,116.35358385562793,0
2899,245,web,SA,before_policy,167.72754794078668,0
2900,459,mobile,SA,before_policy,41.067605192675614,0
2901,321,mobile,GCC,after_policy,87.31841741137723,0
2902,247,web,SA,after_policy,61.21691993837629,0
2903,160,mobile,SA,after_policy,149.64968769026677,0
2904,29,mobile,GCC,after_policy,317.9941296734996,0
2905,600,mobile,INTL,before_policy,207.26768117274943,0
2906,656,mobile,SA,before_policy,103.74660361410176,0
2907,522,mobile,SA,before_policy,90.50292850493145,0
2908,193,web,SA,before_policy,87.5573074506068,0
2909,16,web,SA,before_policy,601.6837568837543,0
2910,506,mobile,GCC,after_policy,155.65524715405851,0
2911,160,mobile,SA,after_policy,170.6860080216674,0
2912,440,branch,GCC,before_policy,33.85914962217506,0
2913,777,mobile,SA,after_policy,64.93215729639049,0
2914,4,mobile,SA,after_policy,143.89389427951122,0
2915,462,mobile,SA,before_policy,104.71962611894023,0
2916,796,mobile,SA,after_policy,162.90067449630132,0
2917,268,web,SA,after_policy,161.40475392540367,0
2918,652,mobile,SA,after_policy,225.95064103393153,0
2919,663,web,INTL,after_policy,40.10844260654904,0
2920,390,mobile,SA,before_policy,68.4661862315151,0
2921,246,branch,SA,before_policy,138.41706954466693,0
2922,545,web,SA,after_policy,94.33174337756698,0
2923,496,mobile,SA,before_policy,119.43898914792314,0
2924,382,mobile,SA,before_policy,160.1833657446993,0
2925,155,mobile,SA,before_policy,88.10654969011857,0
2926,596,branch,SA,before_policy,169.7945345550477,0
2927,170,web,GCC,before_policy,217.19361091304634,0
2928,108,mobile,SA,after_policy,155.3305377019407,0
2929,54,mobile,GCC,after_policy,245.79784886352567,0
2930,358,branch,SA,before_policy,32.4253664441976,0
2931,97,web,SA,before_policy,98.47232390398264,0
2932,269,mobile,SA,after_policy,277.17016626927756,0
2933,194,mobile,GCC,after_policy,81.04080951099908,0
2934,368,mobile,SA,after_policy,73.69674688402668,0
2935,623,web,SA,after_policy,135.85827775487735,0
2936,361,mobile,SA,before_policy,146.6247612188528,0
2937,446,web,GCC,after_policy,102.07544015790987,0
2938,115,mobile,SA,after_policy,539.423881620267,0
2939,91,mobile,SA,after_policy,181.3707951337523,0
2940,782,mobile,SA,after_policy,78.88428116450527,0
2941,496,web,SA,before_policy,54.18178562831218,0
2942,13,mobile,SA,before_policy,197.137918836422,0
2943,453,web,SA,after_policy,77.58661151395172,0
2944,9,mobile,GCC,before_policy,669.7024516240471,0
2945,62,web,SA,after_policy,200.24867375232802,0
2946,299,web,INTL,before_policy,219.63792167733067,0
2947,526,web,SA,after_policy,176.63421599819324,0
2948,497,mobile,SA,after_policy,325.4141260344377,0
2949,633,web,SA,before_policy,27.750557050753805,0
2950,144,mobile,SA,before_policy,63.925029088148975,0
2951,154,mobile,SA,after_policy,306.0953347530425,0
2952,427,web,GCC,before_policy,424.28522871015554,0
2953,695,web,SA,before_policy,62.50850213654819,0
2954,579,mobile,SA,after_policy,41.552520602038804,0
2955,536,branch,SA,before_policy,166.8783745398804,0
2956,76,mobile,SA,after_policy,208.46865477505358,0
2957,703,branch,GCC,before_policy,164.54229737022732,0
2958,788,web,SA,before_policy,142.34584815444063,0
2959,466,branch,GCC,before_policy,40.59729610434982,0
2960,270,web,SA,after_policy,114.14766333521115,0
2961,531,branch,SA,after_policy,126.70597923831046,0
2962,514,web,SA,before_policy,101.11230794676531,0
2963,744,mobile,SA,before_policy,38.74040457150888,0
2964,89,mobile,SA,after_policy,223.47858062411862,0
2965,413,web,SA,after_policy,272.0630217617158,0
2966,568,mobile,SA,before_policy,85.09334305201246,0
2967,280,branch,SA,before_policy,130.29744486524564,0
2968,673,mobile,SA,before_policy,104.81133463427166,0
2969,52,web,SA,after_policy,105.5268490065975,0
2970,85,mobile,SA,after_policy,209.6031791274676,0
2971,633,web,SA,after_policy,213.17709802364934,0
2972,101,branch,INTL,after_policy,314.9266852683031,0
2973,335,mobile,SA,before_policy,310.36540030793685,0
2974,225,web,SA,after_policy,131.59588307074827,0
2975,551,mobile,SA,after_policy,1085.149565953065,0
2976,10,web,SA,before_policy,439.2050421700343,0
2977,286,web,SA,after_policy,93.62543092002522,0
2978,789,mobile,SA,before_policy,162.1657808590641,0
2979,296,mobile,SA,after_policy,36.96349002973906,0
2980,479,mobile,SA,after_policy,151.2721213353105,0
2981,791,mobile,SA,after_policy,478.9452708553395,0
2982,487,web,SA,before_policy,1039.9346246621194,0
2983,604,mobile,SA,after_policy,136.3336278095734,0
2984,768,branch,GCC,before_policy,187.61981778829113,0
2985,494,branch,SA,before_policy,226.72059951358543,0
2986,666,branch,SA,after_policy,593.3547800202931,0
2987,407,mobile,SA,before_policy,74.58340007909678,0
2988,652,mobile,SA,after_policy,952.2800237205736,0
2989,514,web,SA,before_policy,118.87228473545626,0
2990,272,web,SA,after_policy,65.42420144952972,0
2991,447,branch,GCC,after_policy,119.02304826472455,0
2992,268,mobile,SA,before_policy,84.20686887531014,0
2993,318,mobile,SA,after_policy,199.0346607413659,0
2994,234,branch,SA,before_policy,46.680387269991314,0
2995,393,web,SA,after_policy,163.88222451631228,0
2996,278,mobile,SA,after_policy,236.2234685295849,0
2997,501,web,SA,after_policy,419.04729722496165,0
2998,296,mobile,SA,after_policy,238.99060973160783,0
2999,393,mobile,SA,after_policy,401.3733876353755,0
3000,113,mobile,GCC,after_policy,97.12828486349306,0
3001,310,mobile,SA,after_policy,195.5728959763051,0
3002,285,mobile,GCC,before_policy,31.172649877385787,0
3003,769,mobile,SA,before_policy,137.03117145325024,0
3004,358,mobile,SA,after_policy,194.55713977674247,0
3005,18,mobile,SA,before_policy,207.2783922527849,0
3006,248,mobile,SA,before_policy,49.310940832007006,0
3007,584,mobile,SA,after_policy,112.94306728027,0
3008,133,web,INTL,after_policy,124.52016235256337,0
3009,131,web,GCC,before_policy,109.9084154930436,0
3010,299,mobile,SA,before_policy,246.53502993296115,0
3011,286,mobile,SA,before_policy,127.5133156710635,0
3012,385,web,SA,before_policy,159.09935358998715,0
3013,28,web,GCC,before_policy,105.3476971017328,0
3014,577,branch,SA,after_policy,312.7415433358947,0
3015,172,branch,SA,before_policy,329.4629585316399,0
3016,569,web,SA,after_policy,119.6009493139614,0
3017,452,web,SA,after_policy,1091.6138354707837,0
3018,163,mobile,SA,before_policy,86.78775511288043,0
3019,376,web,SA,after_policy,300.3768460081589,0
3020,30,branch,SA,before_policy,76.2715140975288,0
3021,562,web,SA,after_policy,254.9626270384975,0
3022,244,mobile,SA,after_policy,241.41146357678684,0
3023,307,mobile,SA,after_policy,73.09670699943736,0
3024,126,mobile,SA,before_policy,135.44666205399676,0
3025,292,mobile,SA,before_policy,548.6263520587778,0
3026,317,web,SA,before_policy,83.93048534606491,0
3027,180,web,GCC,after_policy,196.62653950194044,0
3028,784,mobile,SA,before_policy,187.69883191031244,0
3029,224,web,SA,after_policy,144.0847879925776,0
3030,145,mobile,SA,before_policy,44.177196016610544,0
3031,439,mobile,GCC,before_policy,265.0815525249021,0
3032,256,mobile,SA,before_policy,149.6248853019713,0
3033,364,mobile,SA,before_policy,321.4017733578318,0
3034,581,web,SA,after_policy,174.55339330085417,0
3035,63,web,SA,before_policy,155.2642434908347,0
3036,408,web,GCC,before_policy,192.63143940841405,0
3037,18,mobile,SA,after_policy,74.34589279516292,0
3038,36,web,SA,before_policy,441.71918807925357,0
3039,75,mobile,SA,after_policy,114.11537066837514,0
3040,130,mobile,GCC,after_policy,115.14669521277295,0
3041,280,mobile,INTL,after_policy,366.7232300803314,0
3042,749,web,SA,before_policy,176.46799647679939,0
3043,725,branch,SA,before_policy,125.77379022205021,0
3044,83,mobile,SA,after_policy,198.27878897587,0
3045,793,web,SA,after_policy,230.02519698664105,0
3046,509,mobile,SA,before_policy,136.61438666944,0
3047,443,mobile,SA,before_policy,283.0521226077387,0
3048,634,web,SA,before_policy,60.98402479314056,0
3049,388,web,SA,after_policy,178.2642236775676,0
3050,213,web,SA,before_policy,259.8718900246488,0
3051,424,web,SA,after_policy,229.35168628427445,0
3052,581,mobile,GCC,before_policy,30.915738154443428,0
3053,547,branch,SA,after_policy,135.82743382738403,0
3054,136,branch,SA,before_policy,63.44504900388087,0
3055,751,mobile,SA,before_policy,365.0521401242359,0
3056,228,mobile,SA,before_policy,112.90291256930622,0
3057,656,mobile,SA,before_policy,337.7455146886906,0
3058,250,web,SA,after_policy,63.31164710813266,0
3059,51,branch,SA,before_policy,195.08784588595168,0
3060,798,web,SA,before_policy,149.2403989317879,0
3061,472,mobile,SA,after_policy,1027.4635610455928,0
3062,172,mobile,SA,before_policy,338.50856043046895,0
3063,1,mobile,SA,before_policy,323.66822329874634,0
3064,104,mobile,SA,before_policy,613.6749676787509,0
3065,136,mobile,SA,before_policy,181.02539293531626,0
3066,741,mobile,SA,after_policy,138.42734695446288,0
3067,142,mobile,SA,before_policy,127.80852994311853,0
3068,130,mobile,GCC,after_policy,186.69413954577286,0
3069,671,web,SA,before_policy,21.347063031113013,0
3070,704,mobile,INTL,before_policy,148.65502385312175,0
3071,168,mobile,SA,after_policy,173.94759505289764,0
3072,521,mobile,SA,after_policy,133.07390702886306,0
3073,428,branch,SA,after_policy,50.82379918471841,0
3074,462,web,SA,before_policy,133.63529225960178,0
3075,250,web,GCC,before_policy,50.72457735117581,0
3076,602,web,SA,after_policy,513.6953665365278,0
3077,705,web,SA,after_policy,123.94709983833657,0
3078,581,web,GCC,before_policy,35.02657863146782,0
3079,723,mobile,GCC,before_policy,128.4374909079668,0
3080,89,mobile,INTL,after_policy,277.7659549796678,0
3081,526,mobile,SA,before_policy,167.88087521863415,0
3082,800,mobile,SA,after_policy,78.28067360916955,0
3083,429,mobile,SA,after_policy,92.31681204703531,0
3084,754,mobile,SA,before_policy,121.41408929435629,0
3085,279,mobile,SA,before_policy,109.09680424151787,0
3086,718,mobile,SA,after_policy,61.45490789844727,0
3087,752,mobile,SA,after_policy,141.55404344579833,0
3088,498,mobile,SA,after_policy,58.345721765317755,0
3089,564,mobile,SA,after_policy,288.39509340799657,0
3090,419,mobile,SA,before_policy,314.1196908190778,0
3091,254,web,GCC,before_policy,73.53553761152422,0
3092,430,mobile,SA,after_policy,89.86865907481526,0
3093,770,mobile,SA,before_policy,110.37679322004512,0
3094,12,mobile,SA,after_policy,145.17465633082966,0
3095,165,mobile,SA,before_policy,177.64610914084022,0
3096,400,mobile,SA,before_policy,205.2311492189673,0
3097,272,mobile,GCC,before_policy,201.90661792780412,0
3098,500,mobile,SA,after_policy,440.4099012447044,0
3099,289,branch,SA,after_policy,154.8187140982102,0
3100,527,web,SA,after_policy,59.6362099996596,0
3101,86,mobile,SA,before_policy,48.11399040410828,0
3102,266,mobile,SA,after_policy,466.4033475752351,0
3103,555,web,SA,after_policy,212.03664381405918,0
3104,378,mobile,SA,before_policy,171.48857255009665,0
3105,571,branch,SA,after_policy,203.2238360709027,0
3106,510,mobile,SA,after_policy,166.03327953958916,0
3107,263,mobile,SA,before_policy,200.9853926795802,0
3108,343,mobile,SA,before_policy,114.34133105960434,0
3109,772,branch,SA,after_policy,310.6409093448872,0
3110,770,branch,SA,before_policy,102.78036458426313,0
3111,29,web,SA,after_policy,78.86196274915447,0
3112,565,mobile,SA,after_policy,45.44072603138515,0
3113,393,web,SA,before_policy,125.66161558769775,0
3114,2,mobile,SA,before_policy,360.41343136633816,0
3115,508,mobile,GCC,after_policy,107.75443629612165,0
3116,19,web,SA,before_policy,56.54385249804763,0
3117,256,branch,SA,before_policy,181.15982673701447,0
3118,553,mobile,SA,before_policy,94.0900725988892,0
3119,651,mobile,SA,after_policy,438.6873477177119,0
3120,331,mobile,SA,before_policy,314.88844580113175,0
3121,648,mobile,SA,before_policy,60.96949417474248,0
3122,672,mobile,SA,after_policy,131.40362396950223,0
3123,359,web,SA,before_policy,87.47124051458479,0
3124,139,mobile,SA,after_policy,65.86760811208734,0
3125,528,web,SA,before_policy,142.71446070207213,0
3126,12,mobile,SA,after_policy,263.1601901202328,0
3127,715,mobile,SA,before_policy,140.16284125795494,0
3128,311,mobile,SA,before_policy,103.40921973831554,0
3129,609,mobile,INTL,before_policy,31.678380297496616,0
3130,589,mobile,SA,after_policy,93.12375208607104,0
3131,379,web,SA,after_policy,218.3858239288121,0
3132,778,branch,GCC,before_policy,58.01150470465014,0
3133,638,mobile,SA,before_policy,364.23289430027415,0
3134,707,mobile,SA,before_policy,98.63790272393794,0
3135,76,branch,SA,before_policy,169.9669274964756,0
3136,388,mobile,SA,before_policy,112.23586463504061,0
3137,762,web,SA,after_policy,65.14257189891876,0
3138,651,branch,GCC,before_policy,201.9877876355459,0
3139,364,web,SA,after_policy,97.65014163176477,0
3140,57,mobile,SA,before_policy,82.83727863852408,0
3141,226,web,SA,after_policy,28.12603076066566,0
3142,458,mobile,SA,before_policy,369.40024880838075,0
3143,514,mobile,GCC,before_policy,149.05332440239613,0
3144,740,branch,GCC,after_policy,322.01514264565907,0
3145,75,mobile,SA,before_policy,229.0945235302432,0
3146,318,web,SA,after_policy,321.9842697756396,0
3147,218,mobile,SA,after_policy,99.99284458600614,0
3148,769,mobile,GCC,after_policy,56.78550341974873,0
3149,133,web,SA,after_policy,253.12539865419322,0
3150,177,web,SA,before_policy,162.5749490832717,0
3151,239,mobile,SA,before_policy,107.0764999657464,0
3152,85,web,GCC,after_policy,249.60992152864395,0
3153,515,mobile,SA,before_policy,184.13909379050384,0
3154,420,branch,GCC,after_policy,232.12056929167545,0
3155,447,web,SA,before_policy,72.55347661449629,0
3156,726,web,SA,after_policy,294.2210993772353,0
3157,347,mobile,SA,before_policy,147.93286068278016,0
3158,250,mobile,GCC,before_policy,317.1608695462067,0
3159,301,branch,SA,after_policy,292.2990214422794,0
3160,641,mobile,SA,after_policy,239.94472751280412,0
3161,423,mobile,INTL,before_policy,137.30595063221134,0
3162,136,web,GCC,before_policy,243.8854032567043,0
3163,552,web,SA,after_policy,322.9669149691365,0
3164,597,web,SA,before_policy,226.94620471646314,0
3165,200,web,SA,after_policy,171.02643616843778,0
3166,446,branch,SA,after_policy,244.2748903666141,0
3167,451,mobile,SA,before_policy,102.72000136248023,0
3168,141,web,SA,before_policy,428.28663736148957,0
3169,8,web,SA,before_policy,45.72845861623215,0
3170,575,web,SA,before_policy,152.03061340812155,0
3171,493,mobile,SA,after_policy,111.70142428583071,0
3172,572,mobile,SA,before_policy,94.76269457495576,0
3173,302,mobile,GCC,after_policy,183.76122048920823,0
3174,413,web,SA,after_policy,67.50266482248615,0
3175,786,mobile,GCC,before_policy,669.3804204601158,0
3176,181,web,SA,after_policy,57.60020882764566,0
3177,523,web,SA,before_policy,76.25724167185489,0
3178,106,mobile,SA,before_policy,71.38026664741749,0
3179,53,web,SA,after_policy,170.53638598608384,0
3180,766,mobile,SA,before_policy,301.92567392269586,0
3181,104,mobile,GCC,before_policy,214.4774991522832,0
3182,525,mobile,SA,before_policy,415.9815900197562,0
3183,412,mobile,SA,before_policy,83.17213436268509,0
3184,648,web,SA,after_policy,235.3573561961377,0
3185,438,mobile,SA,after_policy,120.00391352202752,0
3186,558,mobile,SA,after_policy,174.1038368459705,0
3187,716,mobile,SA,after_policy,322.49149540113154,0
3188,664,web,SA,after_policy,45.39539994943987,0
3189,578,mobile,SA,before_policy,598.0689177905816,0
3190,130,mobile,SA,after_policy,134.06559583312034,0
3191,136,branch,GCC,before_policy,48.2000830921307,0
3192,398,mobile,SA,before_policy,91.37818186904269,0
3193,528,mobile,INTL,after_policy,159.43138832678417,0
3194,534,mobile,SA,after_policy,91.36356501705535,0
3195,630,web,SA,after_policy,35.39161524662967,0
3196,83,web,SA,before_policy,158.81807158668408,0
3197,139,mobile,GCC,after_policy,89.54804577357574,0
3198,120,web,SA,before_policy,234.11160978274427,0
3199,433,web,SA,before_policy,70.2548150587579,0
3200,508,web,GCC,after_policy,722.7552798299056,0
3201,93,branch,GCC,before_policy,212.62719098361706,0
3202,695,web,SA,after_policy,170.33313044325814,0
3203,243,mobile,SA,after_policy,229.56504080973374,0
3204,529,mobile,SA,after_policy,41.46880114749741,0
3205,602,branch,SA,before_policy,104.80791831336202,0
3206,29,mobile,SA,before_policy,517.037052128766,0
3207,692,mobile,SA,after_policy,118.61786606172991,0
3208,777,branch,SA,after_policy,142.02767427484517,0
3209,767,web,SA,before_policy,107.0665241685555,0
3210,112,web,SA,before_policy,413.7060278072975,0
3211,315,web,SA,before_policy,125.05529382205383,0
3212,187,mobile,SA,after_policy,61.78837803754641,0
3213,361,web,SA,before_policy,902.5017107616715,0
3214,780,branch,GCC,after_policy,56.683524311996074,0
3215,611,mobile,SA,before_policy,138.63351096371295,0
3216,617,mobile,INTL,before_policy,82.33069374878248,0
3217,338,web,SA,after_policy,90.81997438060252,0
3218,750,mobile,SA,after_policy,70.67679402203534,0
3219,737,mobile,INTL,before_policy,101.69778136772769,0
3220,646,mobile,SA,before_policy,295.5456404401708,0
3221,652,mobile,SA,after_policy,39.19736967573499,0
3222,522,mobile,GCC,before_policy,358.7283108869081,0
3223,77,web,GCC,before_policy,317.94507466791663,0
3224,228,web,SA,after_policy,211.94810778392826,0
3225,616,web,INTL,before_policy,162.11716819996946,0
3226,262,mobile,SA,after_policy,180.12434794089677,0
3227,138,mobile,SA,before_policy,401.9745190626407,0
3228,758,mobile,SA,after_policy,43.72634084592529,0
3229,391,web,SA,after_policy,246.92947829474562,0
3230,689,branch,SA,after_policy,88.0301731757686,0
3231,228,mobile,SA,after_policy,264.54814714037553,0
3232,288,branch,SA,after_policy,96.59043873991224,0
3233,275,mobile,SA,before_policy,243.42502100438048,0
3234,299,mobile,SA,before_policy,50.20227103710188,0
3235,351,web,SA,before_policy,45.385769327652326,0
3236,239,mobile,SA,after_policy,137.11993923775722,0
3237,652,branch,SA,before_policy,405.3986963826993,0
3238,261,mobile,SA,before_policy,216.02606999428747,0
3239,354,web,SA,after_policy,214.94455774185454,0
3240,689,mobile,GCC,after_policy,271.00456600272787,0
3241,350,mobile,INTL,before_policy,112.40590920487398,0
3242,9,mobile,SA,before_policy,227.58509273214037,0
3243,1,branch,SA,after_policy,98.9118370571792,0
3244,349,mobile,SA,after_policy,119.12692904937776,0
3245,519,web,SA,after_policy,129.94422831664843,0
3246,755,mobile,SA,before_policy,101.30447675340048,0
3247,105,mobile,SA,after_policy,141.70743544319788,0
3248,435,mobile,GCC,before_policy,124.1895876375159,0
3249,232,web,SA,before_policy,90.43528508181186,0
3250,361,mobile,SA,before_policy,134.50196427802533,0
3251,355,mobile,SA,before_policy,165.45285025802505,0
3252,250,web,SA,after_policy,68.7237604367967,0
3253,15,mobile,SA,after_policy,198.78413501474213,0
3254,60,mobile,SA,after_policy,105.04868577110038,0
3255,418,mobile,SA,after_policy,170.5012524026881,0
3256,180,mobile,SA,before_policy,93.15753008005059,0
3257,262,web,SA,after_policy,309.62032300269516,0
3258,73,mobile,SA,after_policy,289.82607374764103,0
3259,40,web,SA,after_policy,71.19537506823815,0
3260,102,mobile,SA,before_policy,214.32625688397113,0
3261,302,branch,SA,after_policy,408.45840700627184,0
3262,131,branch,SA,after_policy,76.42232774908595,0
3263,186,mobile,SA,before_policy,80.78020504527068,0
3264,242,mobile,SA,after_policy,248.27614541106036,0
3265,234,mobile,GCC,before_policy,59.440455718671686,0
3266,9,web,SA,before_policy,86.11993693945891,0
3267,94,mobile,SA,after_policy,72.9470864915747,0
